TAGE_ID;TAGE_GERI_ID;TAGE_TATY_ID;TAGE_DATUM;TAGE_GESPERRT_KNZ;TAGE_PREIS;ERFASST_VON;ERFASST_AM;GEAENDERT_VON;GEAENDERT_AM;BEMERKUNG
6.233;37;9;09.05.2014 00:00:00;J;1;JMA;;JMA;09.01.2014 00:00:00;
6.234;38;9;09.05.2014 00:00:00;J;1;JMA;;JMA;09.01.2014 00:00:00;
6.235;39;9;09.05.2014 00:00:00;J;3;JMA;;JMA;09.01.2014 00:00:00;
6.236;40;9;09.05.2014 00:00:00;J;3;JMA;;JMA;09.01.2014 00:00:00;
6.237;519;15;09.05.2014 00:00:00;J;3;JMA;;JMA;09.01.2014 00:00:00;
6.238;33;16;09.08.2014 00:00:00;J;1;JMA;;JMA;09.01.2014 00:00:00;
6.239;34;16;09.08.2014 00:00:00;J;2;JMA;;JMA;09.01.2014 00:00:00;
6.240;37;9;09.08.2014 00:00:00;J;1;JMA;;JMA;09.01.2014 00:00:00;
6.241;38;9;09.08.2014 00:00:00;J;1;JMA;;JMA;09.01.2014 00:00:00;
6.242;39;9;09.08.2014 00:00:00;J;3;JMA;;JMA;09.01.2014 00:00:00;
6.243;40;9;09.08.2014 00:00:00;J;3;JMA;;JMA;09.01.2014 00:00:00;
6.244;519;15;09.08.2014 00:00:00;J;3;JMA;;JMA;09.01.2014 00:00:00;
6.356;86;11;09.17.2014 00:00:00;J;5;JMA;;JMA;09.12.2014 00:00:00;
6.357;42;12;09.18.2014 00:00:00;J;1;JMA;;JMA;09.12.2014 00:00:00;
6.358;847;10;09.18.2014 00:00:00;J;5;JMA;;JMA;09.12.2014 00:00:00;
6.359;848;11;09.18.2014 00:00:00;J;5;JMA;;JMA;09.12.2014 00:00:00;
6.360;849;12;09.19.2014 00:00:00;J;1;JMA;;JMA;09.12.2014 00:00:00;
6.361;44;10;09.19.2014 00:00:00;J;4;JMA;;JMA;09.12.2014 00:00:00;
6.362;316;10;09.19.2014 00:00:00;J;5;JMA;;JMA;09.12.2014 00:00:00;
6.363;850;11;09.19.2014 00:00:00;J;5;JMA;;JMA;09.12.2014 00:00:00;
6.364;851;12;09.22.2014 00:00:00;J;1;JMA;;JMA;09.12.2014 00:00:00;
6.365;51;10;09.22.2014 00:00:00;J;4;JMA;;JMA;09.12.2014 00:00:00;
6.366;108;11;09.22.2014 00:00:00;J;5;JMA;;JMA;09.12.2014 00:00:00;
6.409;854;10;09.25.2014 00:00:00;J;4;JMA;;JMA;09.19.2014 00:00:00;
6.410;855;11;09.25.2014 00:00:00;J;5;JMA;;JMA;09.19.2014 00:00:00;
6.411;115;12;09.26.2014 00:00:00;J;1;JMA;;JMA;09.19.2014 00:00:00;
6.412;44;10;09.26.2014 00:00:00;J;4;JMA;;JMA;09.19.2014 00:00:00;
6.416;489;12;09.29.2014 00:00:00;J;1;JMA;;JMA;09.19.2014 00:00:00;
6.414;674;10;09.26.2014 00:00:00;J;5;JMA;;JMA;09.19.2014 00:00:00;
6.415;105;11;09.26.2014 00:00:00;J;5;JMA;;JMA;09.19.2014 00:00:00;
6.417;856;10;09.29.2014 00:00:00;J;4;JMA;;JMA;09.19.2014 00:00:00;
6.418;237;11;09.29.2014 00:00:00;J;5;JMA;;JMA;09.19.2014 00:00:00;
6.521;33;16;10.28.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.522;34;16;10.28.2014 00:00:00;J;2;JMA;;JMA;10.24.2014 00:00:00;
6.523;37;9;10.28.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.524;38;9;10.28.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.525;39;9;10.28.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.526;40;9;10.28.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.527;519;15;10.28.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.528;33;16;10.29.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.529;34;16;10.29.2014 00:00:00;J;2;JMA;;JMA;10.24.2014 00:00:00;
6.530;37;9;10.29.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.531;38;9;10.29.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.532;39;9;10.29.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.533;40;9;10.29.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.534;519;15;10.29.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.535;33;16;10.30.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.536;34;16;10.30.2014 00:00:00;J;2;JMA;;JMA;10.24.2014 00:00:00;
6.537;37;9;10.30.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.538;38;9;10.30.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.539;39;9;10.30.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.540;40;9;10.30.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.541;519;15;10.30.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.542;33;16;10.31.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.543;34;16;10.31.2014 00:00:00;J;2;JMA;;JMA;10.24.2014 00:00:00;
6.544;37;9;10.31.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.545;38;9;10.31.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.546;39;9;10.31.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.547;40;9;10.31.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.548;519;15;10.31.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.549;33;16;11.03.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.550;34;16;11.03.2014 00:00:00;J;2;JMA;;JMA;10.24.2014 00:00:00;
6.551;37;9;11.03.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.552;38;9;11.03.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.553;39;9;11.03.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.554;40;9;11.03.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.555;519;15;11.03.2014 00:00:00;J;3;JMA;;JMA;10.24.2014 00:00:00;
6.677;33;16;11.18.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.678;34;16;11.18.2014 00:00:00;J;2;JMA;;JMA;11.14.2014 00:00:00;
6.679;37;9;11.18.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.680;38;9;11.18.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.681;39;9;11.18.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.682;40;9;11.18.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.683;519;15;11.18.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.684;33;16;11.19.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.685;34;16;11.19.2014 00:00:00;J;2;JMA;;JMA;11.14.2014 00:00:00;
6.686;37;9;11.19.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.687;38;9;11.19.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.688;39;9;11.19.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.689;40;9;11.19.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.690;519;15;11.19.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.691;33;16;11.20.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.692;34;16;11.20.2014 00:00:00;J;2;JMA;;JMA;11.14.2014 00:00:00;
6.693;37;9;11.20.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.694;38;9;11.20.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.695;39;9;11.20.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.696;40;9;11.20.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.697;519;15;11.20.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.698;33;16;11.21.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.699;34;16;11.21.2014 00:00:00;J;2;JMA;;JMA;11.14.2014 00:00:00;
6.700;37;9;11.21.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.701;38;9;11.21.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.702;39;9;11.21.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.703;40;9;11.21.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.704;519;15;11.21.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.705;33;16;11.24.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.706;34;16;11.24.2014 00:00:00;J;2;JMA;;JMA;11.14.2014 00:00:00;
6.707;37;9;11.24.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.708;38;9;11.24.2014 00:00:00;J;1;JMA;;JMA;11.14.2014 00:00:00;
6.709;39;9;11.24.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.710;40;9;11.24.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.711;519;15;11.24.2014 00:00:00;J;3;JMA;;JMA;11.14.2014 00:00:00;
6.728;33;16;11.25.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
6.729;34;16;11.25.2014 00:00:00;J;2;JMA;;JMA;11.21.2014 00:00:00;
6.730;37;9;11.25.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
6.731;38;9;11.25.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
6.732;39;9;11.25.2014 00:00:00;J;3;JMA;;JMA;11.21.2014 00:00:00;
6.733;40;9;11.25.2014 00:00:00;J;3;JMA;;JMA;11.21.2014 00:00:00;
6.734;519;15;11.25.2014 00:00:00;J;3;JMA;;JMA;11.21.2014 00:00:00;
6.735;33;16;11.26.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
6.736;34;16;11.26.2014 00:00:00;J;2;JMA;;JMA;11.21.2014 00:00:00;
6.737;37;9;11.26.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
6.738;38;9;11.26.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
6.739;39;9;11.26.2014 00:00:00;J;3;JMA;;JMA;11.21.2014 00:00:00;
6.740;40;9;11.26.2014 00:00:00;J;3;JMA;;JMA;11.21.2014 00:00:00;
6.741;519;15;11.26.2014 00:00:00;J;3;JMA;;JMA;11.21.2014 00:00:00;
6.742;33;16;11.27.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
6.743;34;16;11.27.2014 00:00:00;J;2;JMA;;JMA;11.21.2014 00:00:00;
6.744;37;9;11.27.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
6.745;38;9;11.27.2014 00:00:00;J;1;JMA;;JMA;11.21.2014 00:00:00;
5.762;33;16;06.17.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.763;34;16;06.17.2014 00:00:00;J;2;JMA;;JMA;06.13.2014 00:00:00;
5.764;37;9;06.17.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.765;38;9;06.17.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.766;39;9;06.17.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.767;40;9;06.17.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.768;519;15;06.17.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.769;33;16;06.18.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.770;34;16;06.18.2014 00:00:00;J;2;JMA;;JMA;06.13.2014 00:00:00;
5.771;37;9;06.18.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.772;38;9;06.18.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.773;39;9;06.18.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.774;40;9;06.18.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.775;519;15;06.18.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.776;33;16;06.20.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.777;34;16;06.20.2014 00:00:00;J;2;JMA;;JMA;06.13.2014 00:00:00;
5.778;37;9;06.20.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.779;38;9;06.20.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.780;39;9;06.20.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.781;40;9;06.20.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.782;519;15;06.20.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.783;33;16;06.23.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.784;34;16;06.23.2014 00:00:00;J;2;JMA;;JMA;06.13.2014 00:00:00;
5.785;37;9;06.23.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.786;38;9;06.23.2014 00:00:00;J;1;JMA;;JMA;06.13.2014 00:00:00;
5.787;39;9;06.23.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.788;40;9;06.23.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.789;519;15;06.23.2014 00:00:00;J;3;JMA;;JMA;06.13.2014 00:00:00;
5.834;139;12;06.24.2014 00:00:00;J;1;JMA;;JMA;06.20.2014 00:00:00;
5.835;769;10;06.24.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
5.836;770;11;06.24.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
5.837;771;12;06.25.2014 00:00:00;J;1;JMA;;JMA;06.20.2014 00:00:00;
5.838;231;10;06.25.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
5.839;86;11;06.25.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
5.840;213;12;06.26.2014 00:00:00;J;1;JMA;;JMA;06.20.2014 00:00:00;
5.841;772;10;06.26.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
5.842;773;11;06.26.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
5.843;87;12;06.27.2014 00:00:00;J;1;JMA;;JMA;06.20.2014 00:00:00;
5.844;44;10;06.27.2014 00:00:00;J;4;JMA;;JMA;06.20.2014 00:00:00;
5.845;674;10;06.27.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
5.846;774;11;06.27.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
5.847;199;12;06.30.2014 00:00:00;J;1;JMA;;JMA;06.20.2014 00:00:00;
5.848;775;10;06.30.2014 00:00:00;J;4;JMA;;JMA;06.20.2014 00:00:00;
5.849;776;11;06.30.2014 00:00:00;J;5;JMA;;JMA;06.20.2014 00:00:00;
6.004;33;16;08.05.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.005;34;16;08.05.2014 00:00:00;J;2;JMA;;JMA;08.04.2014 00:00:00;
6.006;37;9;08.05.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.007;38;9;08.05.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.008;39;9;08.05.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.009;40;9;08.05.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.010;519;15;08.05.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.011;33;16;08.06.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.012;34;16;08.06.2014 00:00:00;J;2;JMA;;JMA;08.04.2014 00:00:00;
6.013;37;9;08.06.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.014;38;9;08.06.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.015;39;9;08.06.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.016;40;9;08.06.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.017;519;15;08.06.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.018;33;16;08.07.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.019;34;16;08.07.2014 00:00:00;J;2;JMA;;JMA;08.04.2014 00:00:00;
6.020;37;9;08.07.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.021;38;9;08.07.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.022;39;9;08.07.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.023;40;9;08.07.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.024;519;15;08.07.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.025;33;16;08.08.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.026;34;16;08.08.2014 00:00:00;J;2;JMA;;JMA;08.04.2014 00:00:00;
6.027;37;9;08.08.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.028;38;9;08.08.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.029;39;9;08.08.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.030;40;9;08.08.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.031;519;15;08.08.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.032;33;16;08.11.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.033;34;16;08.11.2014 00:00:00;J;2;JMA;;JMA;08.04.2014 00:00:00;
6.034;37;9;08.11.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.035;38;9;08.11.2014 00:00:00;J;1;JMA;;JMA;08.04.2014 00:00:00;
6.036;39;9;08.11.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.037;40;9;08.11.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.038;519;15;08.11.2014 00:00:00;J;3;JMA;;JMA;08.04.2014 00:00:00;
6.350;123;12;09.16.2014 00:00:00;J;1;JMA;;JMA;09.12.2014 00:00:00;
6.351;845;10;09.16.2014 00:00:00;J;5;JMA;;JMA;09.12.2014 00:00:00;
6.352;795;11;09.16.2014 00:00:00;J;5;JMA;;JMA;09.12.2014 00:00:00;
6.456;33;16;10.20.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.354;846;10;09.17.2014 00:00:00;J;4;JMA;;JMA;09.12.2014 00:00:00;
6.355;84;12;09.17.2014 00:00:00;J;1;JMA;;JMA;09.12.2014 00:00:00;
6.457;34;16;10.20.2014 00:00:00;J;2;TAM;;TAM;10.17.2014 00:00:00;
6.458;37;9;10.20.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.459;38;9;10.20.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.460;39;9;10.20.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.461;40;9;10.20.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.462;519;15;10.20.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.463;33;16;10.21.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.464;34;16;10.21.2014 00:00:00;J;2;TAM;;TAM;10.17.2014 00:00:00;
6.465;37;9;10.21.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.466;38;9;10.21.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.467;39;9;10.21.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.468;40;9;10.21.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.469;519;15;10.21.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.470;33;16;10.22.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.471;34;16;10.22.2014 00:00:00;J;2;TAM;;TAM;10.17.2014 00:00:00;
6.472;37;9;10.22.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.473;38;9;10.22.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.474;39;9;10.22.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.475;40;9;10.22.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.476;519;15;10.22.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.477;33;16;10.23.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.478;34;16;10.23.2014 00:00:00;J;2;TAM;;TAM;10.17.2014 00:00:00;
6.479;37;9;10.23.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.480;38;9;10.23.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.481;39;9;10.23.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.482;40;9;10.23.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.483;519;15;10.23.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.484;33;16;10.24.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.485;34;16;10.24.2014 00:00:00;J;2;TAM;;TAM;10.17.2014 00:00:00;
6.486;37;9;10.24.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.487;38;9;10.24.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.488;39;9;10.24.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.489;40;9;10.24.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.490;519;15;10.24.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.491;33;16;10.27.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.492;34;16;10.27.2014 00:00:00;J;2;TAM;;TAM;10.17.2014 00:00:00;
6.493;37;9;10.27.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.494;38;9;10.27.2014 00:00:00;J;1;TAM;;TAM;10.17.2014 00:00:00;
6.495;39;9;10.27.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.496;40;9;10.27.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.497;519;15;10.27.2014 00:00:00;J;3;TAM;;TAM;10.17.2014 00:00:00;
6.556;115;12;10.28.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.557;54;10;10.28.2014 00:00:00;J;4;JMA;;JMA;10.24.2014 00:00:00;
6.558;870;11;10.28.2014 00:00:00;J;5;JMA;;JMA;10.24.2014 00:00:00;
6.559;261;12;10.29.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.560;871;10;10.29.2014 00:00:00;J;4;JMA;;JMA;10.24.2014 00:00:00;
6.561;835;11;10.29.2014 00:00:00;J;5;JMA;;JMA;10.24.2014 00:00:00;
6.562;87;12;10.30.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.563;872;10;10.30.2014 00:00:00;J;4;JMA;;JMA;10.24.2014 00:00:00;
6.564;644;11;10.30.2014 00:00:00;J;5;JMA;;JMA;10.24.2014 00:00:00;
6.565;56;12;10.31.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.566;44;10;10.31.2014 00:00:00;J;4;JMA;;JMA;10.24.2014 00:00:00;
6.570;873;12;11.03.2014 00:00:00;J;1;JMA;;JMA;10.24.2014 00:00:00;
6.568;406;10;10.31.2014 00:00:00;J;5;JMA;;JMA;10.24.2014 00:00:00;
6.569;774;11;10.31.2014 00:00:00;J;5;JMA;;JMA;10.24.2014 00:00:00;
6.571;874;10;11.03.2014 00:00:00;J;4;JMA;;JMA;10.24.2014 00:00:00;
6.572;252;11;11.03.2014 00:00:00;J;5;JMA;;JMA;10.24.2014 00:00:00;
6.625;33;16;11.11.2014 00:00:00;J;1;JMA;;JMA;11.07.2014 00:00:00;
6.626;34;16;11.11.2014 00:00:00;J;2;JMA;;JMA;11.07.2014 00:00:00;
6.627;37;9;11.11.2014 00:00:00;J;1;JMA;;JMA;11.07.2014 00:00:00;
6.628;38;9;11.11.2014 00:00:00;J;1;JMA;;JMA;11.07.2014 00:00:00;
6.629;39;9;11.11.2014 00:00:00;J;3;JMA;;JMA;11.07.2014 00:00:00;
6.630;40;9;11.11.2014 00:00:00;J;3;JMA;;JMA;11.07.2014 00:00:00;
6.631;519;15;11.11.2014 00:00:00;J;3;JMA;;JMA;11.07.2014 00:00:00;
6.632;33;16;11.12.2014 00:00:00;J;1;JMA;;JMA;11.07.2014 00:00:00;
6.633;34;16;11.12.2014 00:00:00;J;2;JMA;;JMA;11.07.2014 00:00:00;
6.634;37;9;11.12.2014 00:00:00;J;1;JMA;;JMA;11.07.2014 00:00:00;
6.635;38;9;11.12.2014 00:00:00;J;1;JMA;;JMA;11.07.2014 00:00:00;
6.636;39;9;11.12.2014 00:00:00;J;3;JMA;;JMA;11.07.2014 00:00:00;
6.637;40;9;11.12.2014 00:00:00;J;3;JMA;;JMA;11.07.2014 00:00:00;
6.638;519;15;11.12.2014 00:00:00;J;3;JMA;;JMA;11.07.2014 00:00:00;
6.639;33;16;11.13.2014 00:00:00;J;1;JMA;;JMA;11.07.2014 00:00:00;
6.640;34;16;11.13.2014 00:00:00;J;2;JMA;;JMA;11.07.2014 00:00:00;
6.641;37;9;11.13.2014 00:00:00;J;1;JMA;;JMA;11.07.2014 00:00:00;
5.708;33;16;06.10.2014 00:00:00;J;1;JMA;;JMA;06.06.2014 00:00:00;
5.709;34;16;06.10.2014 00:00:00;J;2;JMA;;JMA;06.06.2014 00:00:00;
5.710;37;9;06.10.2014 00:00:00;J;1;JMA;;JMA;06.06.2014 00:00:00;
5.711;38;9;06.10.2014 00:00:00;J;1;JMA;;JMA;06.06.2014 00:00:00;
5.712;39;9;06.10.2014 00:00:00;J;3;JMA;;JMA;06.06.2014 00:00:00;
5.713;40;9;06.10.2014 00:00:00;J;3;JMA;;JMA;06.06.2014 00:00:00;
5.714;519;15;06.10.2014 00:00:00;J;3;JMA;;JMA;06.06.2014 00:00:00;
5.715;33;16;06.11.2014 00:00:00;J;1;JMA;;JMA;06.06.2014 00:00:00;
5.716;34;16;06.11.2014 00:00:00;J;2;JMA;;JMA;06.06.2014 00:00:00;
5.717;37;9;06.11.2014 00:00:00;J;1;JMA;;JMA;06.06.2014 00:00:00;
